Store ID,Product ID,Year of Date,Week of Date,Count of sales,Week
47,18,2018,Week 11,16,11
47,18,2018,Week 10,25,10
47,18,2018,Week 9,20,9
47,18,2018,Week 8,1,8
47,18,2018,Week 7,24,7
47,18,2018,Week 6,15,6
47,18,2018,Week 4,24,4
47,18,2018,Week 3,3,3
47,18,2018,Week 2,6,2
47,18,2018,Week 1,51,1
47,19,2017,Week 52,20,52
47,19,2017,Week 49,17,49
47,19,2017,Week 47,9,47
47,19,2017,Week 41,12,41
47,19,2017,Week 37,17,37
47,19,2017,Week 35,13,35
47,19,2017,Week 34,8,34
47,19,2017,Week 33,1,33
47,19,2017,Week 32,17,32
47,19,2018,Week 39,42,39
47,19,2018,Week 38,18,38
47,19,2018,Week 33,9,33
47,19,2018,Week 32,23,32
47,19,2018,Week 31,7,31
47,19,2018,Week 30,22,30
47,19,2018,Week 29,20,29
47,19,2018,Week 28,31,28
47,19,2018,Week 27,63,27
47,19,2018,Week 26,31,26
47,19,2018,Week 25,26,25
47,19,2018,Week 24,25,24
47,19,2018,Week 23,17,23
47,19,2018,Week 22,17,22
47,19,2018,Week 21,37,21
47,19,2018,Week 20,9,20
47,19,2018,Week 19,26,19
47,19,2018,Week 18,26,18
47,19,2018,Week 17,10,17
47,19,2018,Week 16,22,16
47,19,2018,Week 15,7,15
47,19,2018,Week 14,16,14
47,19,2018,Week 13,20,13
47,19,2018,Week 12,19,12
47,19,2018,Week 11,17,11
47,19,2018,Week 10,20,10
47,19,2018,Week 9,13,9
47,19,2018,Week 7,18,7
47,19,2018,Week 6,7,6
47,19,2018,Week 4,5,4
47,19,2018,Week 3,18,3
47,19,2018,Week 2,12,2
47,20,2017,Week 43,5,43
47,21,2017,Week 5,2,5
47,21,2018,Week 32,20,32
47,21,2018,Week 13,22,13
47,21,2018,Week 10,2,10
47,21,2018,Week 1,17,1
47,23,2017,Week 50,3,50
47,23,2017,Week 46,5,46
47,23,2017,Week 45,20,45
47,23,2017,Week 40,9,40
47,23,2017,Week 38,11,38
47,23,2017,Week 37,5,37
47,23,2017,Week 33,19,33
47,23,2017,Week 31,9,31
47,23,2018,Week 37,6,37
47,23,2018,Week 36,9,36
47,23,2018,Week 35,14,35
47,23,2018,Week 34,2,34
47,23,2018,Week 33,31,33
47,23,2018,Week 32,41,32
47,23,2018,Week 30,7,30
47,23,2018,Week 29,2,29
47,23,2018,Week 27,12,27
47,23,2018,Week 25,3,25
47,23,2018,Week 20,3,20
47,23,2018,Week 18,2,18
47,23,2018,Week 16,2,16
47,23,2018,Week 13,23,13
47,23,2018,Week 5,4,5
47,23,2018,Week 2,7,2
47,24,2017,Week 52,21,52
47,24,2017,Week 46,23,46
47,24,2017,Week 43,19,43
47,24,2017,Week 41,6,41
47,24,2017,Week 40,6,40
47,24,2017,Week 37,8,37
47,24,2017,Week 36,7,36
47,24,2017,Week 35,8,35
47,24,2017,Week 31,19,31
47,24,2017,Week 27,4,27
47,24,2017,Week 25,11,25
47,24,2017,Week 24,4,24
47,24,2017,Week 21,31,21
47,24,2017,Week 15,29,15
47,24,2017,Week 13,15,13
47,24,2017,Week 10,2,10
47,24,2017,Week 8,17,8
47,24,2017,Week 7,5,7
47,24,2017,Week 2,12,2
47,24,2018,Week 38,20,38
47,24,2018,Week 37,20,37
47,24,2018,Week 34,13,34
47,24,2018,Week 33,8,33
47,24,2018,Week 32,8,32
47,24,2018,Week 29,16,29
47,24,2018,Week 28,10,28
47,24,2018,Week 27,9,27
47,24,2018,Week 25,6,25
47,24,2018,Week 24,8,24
47,24,2018,Week 20,20,20
47,24,2018,Week 19,15,19
47,24,2018,Week 18,6,18
47,24,2018,Week 17,27,17
47,24,2018,Week 16,22,16
47,24,2018,Week 15,10,15
47,24,2018,Week 14,15,14
47,24,2018,Week 13,10,13
47,24,2018,Week 12,12,12
47,24,2018,Week 11,36,11
47,24,2018,Week 7,8,7
47,24,2018,Week 5,1,5
47,24,2018,Week 4,17,4
47,24,2018,Week 3,1,3
47,25,2017,Week 52,10,52
47,25,2017,Week 51,14,51
47,25,2017,Week 49,21,49
47,25,2017,Week 46,8,46
47,25,2017,Week 43,4,43
47,25,2017,Week 42,10,42
47,25,2017,Week 41,7,41
47,25,2017,Week 40,7,40
47,25,2017,Week 37,7,37
47,25,2017,Week 36,36,36
47,25,2017,Week 33,35,33
47,25,2017,Week 32,8,32
47,25,2017,Week 31,2,31
47,25,2017,Week 30,17,30
47,25,2017,Week 28,5,28
47,25,2017,Week 26,20,26
47,25,2017,Week 25,19,25
47,25,2017,Week 23,6,23
47,25,2017,Week 21,10,21
47,25,2017,Week 20,8,20
47,25,2017,Week 18,18,18
47,25,2017,Week 17,7,17
47,25,2017,Week 16,7,16
47,25,2017,Week 15,2,15
47,25,2017,Week 13,25,13
47,25,2017,Week 12,12,12
47,25,2017,Week 11,9,11
47,25,2017,Week 9,24,9
47,25,2017,Week 7,5,7
47,25,2017,Week 6,13,6
47,25,2017,Week 5,9,5
47,25,2017,Week 4,11,4
47,25,2017,Week 2,1,2
47,25,2018,Week 40,13,40
47,25,2018,Week 39,16,39
47,25,2018,Week 37,7,37
47,25,2018,Week 36,12,36
47,25,2018,Week 35,34,35
47,25,2018,Week 34,3,34
47,25,2018,Week 32,21,32
47,25,2018,Week 30,17,30
47,25,2018,Week 29,6,29
47,25,2018,Week 28,8,28
47,25,2018,Week 27,28,27
47,25,2018,Week 26,16,26
47,25,2018,Week 25,14,25
47,25,2018,Week 24,10,24
47,25,2018,Week 23,18,23
47,25,2018,Week 18,16,18
47,25,2018,Week 17,10,17
47,25,2018,Week 16,3,16
47,25,2018,Week 11,15,11
47,25,2018,Week 2,2,2
47,25,2018,Week 1,14,1
47,26,2017,Week 51,9,51
47,26,2017,Week 50,10,50
47,26,2017,Week 48,4,48
47,26,2017,Week 46,11,46
47,26,2017,Week 40,5,40
47,26,2017,Week 38,5,38
47,26,2017,Week 37,18,37
47,26,2017,Week 36,9,36
47,26,2017,Week 34,5,34
47,26,2017,Week 27,4,27
47,26,2018,Week 39,13,39
47,26,2018,Week 36,10,36
47,26,2018,Week 34,11,34
47,26,2018,Week 33,5,33
47,26,2018,Week 26,3,26
47,26,2018,Week 24,11,24
47,26,2018,Week 22,11,22
47,26,2018,Week 8,8,8
47,26,2018,Week 2,10,2
47,27,2017,Week 52,7,52
47,27,2017,Week 51,16,51
47,27,2017,Week 50,15,50
47,27,2017,Week 46,2,46
47,27,2017,Week 38,10,38
47,27,2017,Week 37,10,37
47,27,2017,Week 36,9,36
47,27,2017,Week 32,18,32
47,27,2017,Week 31,3,31
47,27,2017,Week 30,12,30
47,27,2017,Week 28,4,28
47,27,2017,Week 27,6,27
47,27,2017,Week 24,4,24
47,27,2017,Week 23,6,23
47,27,2017,Week 22,14,22
47,27,2017,Week 21,21,21
47,27,2017,Week 17,13,17
47,27,2017,Week 13,13,13
47,27,2017,Week 10,10,10
47,27,2017,Week 9,9,9
47,27,2017,Week 6,12,6
47,27,2017,Week 4,32,4
47,27,2017,Week 1,7,1
47,27,2018,Week 35,35,35
47,27,2018,Week 33,6,33
47,27,2018,Week 32,4,32
47,27,2018,Week 27,13,27
47,27,2018,Week 25,11,25
47,27,2018,Week 21,14,21
47,27,2018,Week 14,7,14
47,27,2018,Week 8,3,8
47,27,2018,Week 3,6,3
47,28,2018,Week 39,3,39
47,28,2018,Week 38,55,38
47,28,2018,Week 37,7,37
47,28,2018,Week 36,12,36
47,28,2018,Week 35,11,35
47,28,2018,Week 34,29,34
47,29,2017,Week 49,15,49
47,29,2017,Week 32,4,32
47,29,2017,Week 31,4,31
47,29,2017,Week 25,16,25
47,29,2018,Week 38,14,38
47,29,2018,Week 34,1,34
47,29,2018,Week 31,7,31
47,29,2018,Week 28,15,28
47,29,2018,Week 27,9,27
47,29,2018,Week 26,12,26
47,29,2018,Week 25,32,25
47,29,2018,Week 22,12,22
47,29,2018,Week 17,11,17
47,29,2018,Week 10,9,10
47,29,2018,Week 5,4,5
47,30,2017,Week 53,12,53
47,30,2017,Week 52,15,52
47,30,2017,Week 50,8,50
47,30,2017,Week 46,16,46
47,30,2017,Week 43,12,43
47,30,2017,Week 40,8,40
47,30,2017,Week 39,19,39
47,30,2017,Week 38,13,38
47,30,2017,Week 37,3,37
47,30,2017,Week 32,9,32
47,30,2017,Week 29,31,29
47,30,2017,Week 25,5,25
47,30,2017,Week 19,1,19
47,30,2017,Week 17,11,17
47,30,2017,Week 16,22,16
47,30,2017,Week 15,6,15
47,30,2017,Week 7,9,7
47,30,2017,Week 6,14,6
47,30,2017,Week 3,1,3
47,30,2018,Week 37,14,37
47,30,2018,Week 35,6,35
47,30,2018,Week 32,13,32
47,30,2018,Week 29,13,29
47,30,2018,Week 27,23,27
47,30,2018,Week 26,14,26
47,30,2018,Week 24,8,24
47,30,2018,Week 22,13,22
47,30,2018,Week 21,9,21
47,30,2018,Week 19,14,19
47,30,2018,Week 18,6,18
47,30,2018,Week 16,5,16
47,30,2018,Week 13,4,13
47,30,2018,Week 11,18,11
47,30,2018,Week 7,19,7
47,30,2018,Week 5,5,5
47,30,2018,Week 2,8,2
47,30,2018,Week 1,13,1
47,31,2017,Week 52,12,52
47,31,2017,Week 51,12,51
47,31,2017,Week 49,10,49
47,31,2017,Week 48,31,48
47,31,2017,Week 47,21,47
47,31,2017,Week 46,13,46
47,31,2017,Week 45,13,45
47,31,2017,Week 44,6,44
47,31,2017,Week 43,11,43
47,31,2017,Week 42,4,42
47,31,2017,Week 41,30,41
47,31,2017,Week 39,10,39
47,31,2017,Week 38,26,38
47,31,2017,Week 37,15,37
47,31,2017,Week 35,18,35
47,31,2017,Week 34,24,34
47,31,2017,Week 33,39,33
47,31,2017,Week 32,18,32
47,31,2017,Week 31,48,31
47,31,2017,Week 30,37,30
47,31,2017,Week 29,51,29
47,31,2017,Week 28,60,28
47,31,2017,Week 27,66,27
47,31,2017,Week 26,19,26
47,31,2017,Week 25,63,25
47,31,2017,Week 24,57,24
47,31,2017,Week 23,81,23
47,31,2017,Week 22,44,22
47,31,2017,Week 21,55,21
47,31,2017,Week 20,14,20
47,31,2017,Week 19,17,19
47,31,2017,Week 18,27,18
47,31,2017,Week 17,29,17
47,31,2017,Week 16,14,16
47,31,2017,Week 15,32,15
47,31,2017,Week 14,43,14
47,31,2017,Week 13,27,13
47,31,2017,Week 11,23,11
47,31,2017,Week 10,11,10
47,31,2017,Week 9,13,9
47,31,2017,Week 8,17,8
47,31,2017,Week 7,36,7
47,31,2017,Week 6,21,6
47,31,2017,Week 5,4,5
47,31,2017,Week 4,9,4
47,31,2017,Week 1,17,1
47,31,2018,Week 40,8,40
47,31,2018,Week 39,35,39
47,31,2018,Week 38,14,38
47,31,2018,Week 37,9,37
47,31,2018,Week 36,23,36
47,31,2018,Week 35,5,35
47,31,2018,Week 34,15,34
47,31,2018,Week 33,24,33
47,31,2018,Week 32,58,32
47,31,2018,Week 31,45,31
47,31,2018,Week 30,26,30
47,31,2018,Week 29,9,29
47,31,2018,Week 28,26,28
47,31,2018,Week 27,23,27
47,31,2018,Week 26,56,26
47,31,2018,Week 25,37,25
47,31,2018,Week 24,7,24
47,31,2018,Week 23,39,23
47,31,2018,Week 22,28,22
47,31,2018,Week 21,30,21
47,31,2018,Week 20,42,20
47,31,2018,Week 19,47,19
47,31,2018,Week 18,2,18
47,31,2018,Week 17,37,17
47,31,2018,Week 16,44,16
47,31,2018,Week 15,24,15
47,31,2018,Week 14,25,14
47,31,2018,Week 13,35,13
47,31,2018,Week 12,26,12
47,31,2018,Week 10,37,10
47,31,2018,Week 9,13,9
47,31,2018,Week 7,26,7
47,31,2018,Week 6,19,6
47,31,2018,Week 5,21,5
47,31,2018,Week 4,4,4
47,31,2018,Week 1,7,1
47,32,2017,Week 50,25,50
47,32,2017,Week 46,24,46
47,32,2017,Week 41,18,41
47,32,2017,Week 32,7,32
47,32,2017,Week 29,13,29
47,32,2017,Week 26,20,26
47,32,2017,Week 24,4,24
47,32,2017,Week 20,4,20
47,32,2017,Week 17,6,17
47,32,2017,Week 15,3,15
47,32,2017,Week 14,4,14
47,32,2018,Week 38,15,38
47,32,2018,Week 32,6,32
47,32,2018,Week 27,16,27
47,32,2018,Week 21,16,21
47,32,2018,Week 19,9,19
47,32,2018,Week 18,18,18
47,32,2018,Week 15,5,15
47,32,2018,Week 14,6,14
47,32,2018,Week 12,9,12
47,32,2018,Week 5,16,5
47,33,2017,Week 51,18,51
47,33,2017,Week 50,25,50
47,33,2017,Week 48,8,48
47,33,2017,Week 37,4,37
47,33,2017,Week 25,7,25
47,33,2017,Week 7,8,7
47,33,2017,Week 5,21,5
47,33,2017,Week 1,18,1
47,33,2018,Week 33,28,33
47,33,2018,Week 10,5,10
47,33,2018,Week 7,4,7
47,33,2018,Week 6,21,6
47,33,2018,Week 3,2,3
47,34,2017,Week 52,17,52
47,34,2017,Week 50,5,50
47,34,2017,Week 48,7,48
47,34,2017,Week 40,12,40
47,34,2017,Week 38,4,38
47,34,2017,Week 36,26,36
47,34,2017,Week 29,8,29
47,34,2017,Week 28,10,28
47,34,2017,Week 27,6,27
47,34,2017,Week 26,12,26
47,34,2017,Week 25,10,25
47,34,2017,Week 24,24,24
47,34,2017,Week 22,9,22
47,34,2017,Week 17,15,17
47,34,2017,Week 14,10,14
47,34,2017,Week 13,9,13
47,34,2017,Week 7,6,7
47,34,2018,Week 39,7,39
47,34,2018,Week 36,6,36
47,34,2018,Week 35,16,35
47,34,2018,Week 29,10,29
47,34,2018,Week 26,14,26
47,34,2018,Week 16,14,16
47,34,2018,Week 14,19,14
47,34,2018,Week 11,3,11
47,34,2018,Week 9,11,9
47,34,2018,Week 8,20,8
47,34,2018,Week 5,11,5
47,34,2018,Week 4,14,4
47,34,2018,Week 2,5,2
48,1,2017,Week 53,8,53
48,1,2017,Week 52,8,52
48,1,2017,Week 50,6,50
48,1,2017,Week 47,9,47
48,1,2017,Week 44,22,44
48,1,2017,Week 36,50,36
48,1,2017,Week 34,1,34
48,1,2017,Week 28,17,28
48,1,2017,Week 27,19,27
48,1,2017,Week 26,12,26
48,1,2017,Week 23,1,23
48,1,2017,Week 22,14,22
48,1,2017,Week 17,8,17
48,1,2017,Week 15,11,15
48,1,2017,Week 14,11,14
48,1,2017,Week 13,14,13
48,1,2017,Week 12,15,12
48,1,2017,Week 11,8,11
48,1,2017,Week 7,46,7
48,1,2017,Week 6,21,6
48,1,2017,Week 3,12,3
48,1,2017,Week 2,8,2
48,1,2017,Week 1,41,1
48,1,2018,Week 38,18,38
48,1,2018,Week 34,11,34
48,1,2018,Week 31,10,31
48,1,2018,Week 26,15,26
48,1,2018,Week 24,4,24
48,1,2018,Week 23,13,23
48,1,2018,Week 18,4,18
48,1,2018,Week 14,13,14
48,1,2018,Week 13,17,13
48,1,2018,Week 10,7,10
48,1,2018,Week 9,17,9
48,1,2018,Week 7,2,7
48,1,2018,Week 6,5,6
48,1,2018,Week 4,5,4
48,2,2017,Week 52,3,52
48,2,2017,Week 47,4,47
48,2,2017,Week 46,12,46
48,2,2017,Week 44,14,44
48,2,2017,Week 43,12,43
48,2,2017,Week 42,4,42
48,2,2017,Week 37,10,37
48,2,2017,Week 34,3,34
48,2,2017,Week 30,14,30
48,2,2017,Week 23,16,23
48,2,2017,Week 20,29,20
48,2,2017,Week 19,3,19
48,2,2017,Week 16,13,16
48,2,2017,Week 15,22,15
48,2,2017,Week 14,4,14
48,2,2017,Week 8,4,8
48,2,2017,Week 5,7,5
48,2,2017,Week 4,5,4
48,2,2017,Week 2,14,2
48,2,2017,Week 1,15,1
48,2,2018,Week 39,3,39
48,2,2018,Week 30,3,30
48,2,2018,Week 28,16,28
48,2,2018,Week 26,7,26
48,2,2018,Week 21,11,21
48,2,2018,Week 19,25,19
48,2,2018,Week 18,4,18
48,2,2018,Week 15,10,15
48,2,2018,Week 14,12,14
48,2,2018,Week 13,9,13
48,2,2018,Week 12,11,12
48,2,2018,Week 10,3,10
48,2,2018,Week 8,21,8
48,2,2018,Week 6,3,6
48,3,2017,Week 53,7,53
48,3,2017,Week 52,7,52
48,3,2017,Week 49,4,49
48,3,2017,Week 48,4,48
48,3,2017,Week 47,4,47
48,3,2017,Week 46,19,46
48,3,2017,Week 44,20,44
48,3,2017,Week 43,7,43
48,3,2017,Week 42,21,42
48,3,2017,Week 41,16,41
48,3,2017,Week 38,21,38
48,3,2017,Week 34,21,34
48,3,2018,Week 39,17,39
48,3,2018,Week 38,8,38
48,3,2018,Week 37,20,37
48,3,2018,Week 33,13,33
48,3,2018,Week 32,12,32
48,3,2018,Week 31,2,31
48,3,2018,Week 30,34,30
48,3,2018,Week 29,10,29
48,3,2018,Week 27,10,27
48,3,2018,Week 25,14,25
48,3,2018,Week 23,2,23
48,3,2018,Week 21,13,21
48,3,2018,Week 20,6,20
48,3,2018,Week 19,11,19
48,3,2018,Week 18,2,18
48,3,2018,Week 17,12,17
48,3,2018,Week 16,23,16
48,3,2018,Week 15,4,15
48,3,2018,Week 14,4,14
48,3,2018,Week 13,10,13
48,3,2018,Week 12,39,12
48,3,2018,Week 10,9,10
48,3,2018,Week 9,24,9
48,3,2018,Week 8,5,8
48,3,2018,Week 6,11,6
48,3,2018,Week 4,3,4
48,4,2017,Week 52,33,52
48,4,2017,Week 51,2,51
48,4,2017,Week 49,8,49
48,4,2017,Week 48,14,48
48,4,2017,Week 46,8,46
48,4,2017,Week 34,5,34
48,4,2017,Week 30,11,30
48,4,2017,Week 29,1,29
48,4,2017,Week 24,1,24
48,4,2018,Week 31,11,31
48,4,2018,Week 30,6,30
48,4,2018,Week 26,13,26
48,4,2018,Week 24,23,24
48,4,2018,Week 22,4,22
48,4,2018,Week 13,2,13
48,4,2018,Week 1,9,1
48,5,2017,Week 52,7,52
48,5,2017,Week 50,3,50
48,5,2017,Week 48,3,48
48,5,2017,Week 41,6,41
48,5,2017,Week 38,2,38
48,5,2017,Week 31,10,31
48,5,2017,Week 25,12,25
48,5,2017,Week 22,8,22
48,5,2017,Week 16,2,16
48,5,2017,Week 14,9,14
48,5,2017,Week 9,19,9
48,5,2018,Week 37,1,37
48,5,2018,Week 36,13,36
48,5,2018,Week 33,1,33
48,5,2018,Week 31,19,31
48,5,2018,Week 28,10,28
48,5,2018,Week 27,8,27
48,5,2018,Week 19,10,19
48,5,2018,Week 18,16,18
48,5,2018,Week 16,19,16
48,5,2018,Week 12,12,12
48,5,2018,Week 4,9,4
48,5,2018,Week 1,13,1
48,6,2017,Week 52,14,52
48,6,2017,Week 51,6,51
48,6,2017,Week 47,4,47
48,6,2017,Week 46,15,46
48,6,2017,Week 45,5,45
48,6,2017,Week 44,12,44
48,6,2017,Week 43,18,43
48,6,2017,Week 41,17,41
48,6,2017,Week 38,2,38
48,6,2017,Week 37,19,37
48,6,2017,Week 36,36,36
48,6,2017,Week 35,35,35
48,6,2017,Week 34,30,34
48,6,2017,Week 33,27,33
48,6,2017,Week 32,4,32
48,6,2017,Week 31,61,31
48,6,2017,Week 30,11,30
48,6,2017,Week 29,25,29
48,6,2017,Week 28,17,28
48,6,2017,Week 27,10,27
48,6,2017,Week 26,10,26
48,6,2017,Week 25,20,25
48,6,2017,Week 24,6,24
48,6,2017,Week 23,3,23
48,6,2017,Week 21,24,21
48,6,2017,Week 20,33,20
48,6,2017,Week 19,55,19
48,6,2017,Week 18,7,18
48,6,2017,Week 17,87,17
48,6,2017,Week 16,25,16
48,6,2017,Week 15,32,15
48,6,2017,Week 14,48,14
48,6,2017,Week 13,57,13
48,6,2017,Week 12,13,12
48,6,2017,Week 11,20,11
48,6,2017,Week 10,36,10
48,6,2017,Week 9,30,9
48,6,2017,Week 8,26,8
48,6,2017,Week 7,27,7
48,6,2017,Week 6,30,6
48,6,2017,Week 5,22,5
48,6,2017,Week 4,17,4
48,6,2017,Week 3,37,3
48,6,2017,Week 2,8,2
48,6,2017,Week 1,24,1
48,6,2018,Week 40,7,40
48,6,2018,Week 39,3,39
48,6,2018,Week 38,15,38
48,6,2018,Week 37,7,37
48,6,2018,Week 36,21,36
48,6,2018,Week 35,3,35
48,6,2018,Week 34,25,34
48,6,2018,Week 32,11,32
48,6,2018,Week 31,28,31
48,6,2018,Week 30,14,30
48,6,2018,Week 28,30,28
48,6,2018,Week 27,10,27
48,6,2018,Week 25,7,25
48,6,2018,Week 24,34,24
48,6,2018,Week 23,4,23
48,6,2018,Week 22,7,22
48,6,2018,Week 21,5,21
48,6,2018,Week 19,24,19
48,6,2018,Week 18,23,18
48,6,2018,Week 17,12,17
48,6,2018,Week 16,10,16
48,6,2018,Week 14,5,14
48,6,2018,Week 13,16,13
48,6,2018,Week 11,3,11
48,6,2018,Week 9,33,9
48,6,2018,Week 8,14,8
48,6,2018,Week 7,33,7
48,6,2018,Week 6,37,6
48,6,2018,Week 5,9,5
48,6,2018,Week 4,4,4
48,6,2018,Week 3,24,3
48,6,2018,Week 2,10,2
48,6,2018,Week 1,13,1
48,7,2017,Week 53,12,53
48,7,2017,Week 52,9,52
48,7,2017,Week 49,12,49
48,7,2017,Week 47,7,47
48,7,2017,Week 45,15,45
48,7,2017,Week 44,10,44
48,7,2017,Week 42,20,42
48,7,2017,Week 41,9,41
48,7,2017,Week 40,11,40
48,7,2017,Week 39,20,39
48,7,2017,Week 36,11,36
48,7,2017,Week 33,9,33
48,7,2017,Week 32,6,32
48,7,2017,Week 31,5,31
48,7,2017,Week 30,12,30
48,7,2017,Week 29,22,29
48,7,2017,Week 27,12,27
48,7,2017,Week 26,18,26
48,7,2017,Week 24,10,24
48,7,2017,Week 23,1,23
48,7,2017,Week 22,23,22
48,7,2017,Week 19,16,19
48,7,2017,Week 18,4,18
48,7,2017,Week 17,19,17
48,7,2017,Week 15,19,15
48,7,2017,Week 14,13,14
48,7,2017,Week 12,25,12
48,7,2017,Week 10,5,10
48,7,2017,Week 6,15,6
48,7,2017,Week 2,8,2
48,7,2017,Week 1,19,1
48,7,2018,Week 40,4,40
48,7,2018,Week 37,17,37
48,7,2018,Week 36,6,36
48,7,2018,Week 35,18,35
48,7,2018,Week 29,11,29
48,7,2018,Week 27,1,27
48,7,2018,Week 26,4,26
48,7,2018,Week 25,25,25
48,7,2018,Week 22,12,22
48,7,2018,Week 21,20,21
48,7,2018,Week 18,11,18
48,7,2018,Week 14,7,14
48,7,2018,Week 13,5,13
48,7,2018,Week 11,21,11
48,7,2018,Week 7,10,7
48,7,2018,Week 1,6,1
48,8,2017,Week 53,19,53
48,8,2017,Week 52,56,52
48,8,2017,Week 51,12,51
48,8,2017,Week 50,42,50
48,8,2017,Week 49,4,49
48,8,2017,Week 47,7,47
48,8,2017,Week 46,3,46
48,8,2017,Week 45,29,45
48,8,2017,Week 44,16,44
48,8,2017,Week 43,12,43
48,8,2017,Week 41,18,41
48,8,2017,Week 39,25,39
48,8,2017,Week 38,9,38
48,8,2017,Week 37,46,37
48,8,2017,Week 34,9,34
48,8,2017,Week 33,15,33
48,8,2017,Week 32,22,32
48,8,2017,Week 31,7,31
48,8,2017,Week 30,7,30
48,8,2017,Week 29,20,29
48,8,2017,Week 28,5,28
48,8,2017,Week 26,7,26
48,8,2017,Week 24,14,24
48,8,2017,Week 22,13,22
48,8,2017,Week 20,11,20
48,8,2017,Week 19,8,19
48,8,2017,Week 16,5,16
48,8,2017,Week 15,15,15
48,8,2017,Week 14,8,14
48,8,2017,Week 9,28,9
48,8,2017,Week 8,24,8
48,8,2017,Week 7,7,7
48,8,2017,Week 6,10,6
48,8,2017,Week 5,2,5
48,8,2017,Week 4,9,4
48,8,2017,Week 3,14,3
48,8,2017,Week 2,7,2
48,8,2017,Week 1,15,1
48,8,2018,Week 39,33,39
48,8,2018,Week 35,6,35
48,8,2018,Week 33,13,33
48,8,2018,Week 32,46,32
48,8,2018,Week 30,10,30
48,8,2018,Week 29,35,29
48,8,2018,Week 28,16,28
48,8,2018,Week 27,8,27
48,8,2018,Week 26,5,26
48,8,2018,Week 25,11,25
48,8,2018,Week 24,15,24
48,8,2018,Week 23,18,23
48,8,2018,Week 22,11,22
48,8,2018,Week 17,22,17
48,8,2018,Week 16,19,16
48,8,2018,Week 14,15,14
48,8,2018,Week 13,19,13
48,8,2018,Week 12,14,12
48,8,2018,Week 11,20,11
48,8,2018,Week 10,10,10
48,8,2018,Week 9,12,9
48,8,2018,Week 8,13,8
48,8,2018,Week 7,27,7
48,8,2018,Week 6,12,6
48,8,2018,Week 5,22,5
48,8,2018,Week 4,18,4
48,8,2018,Week 1,41,1
48,9,2017,Week 52,19,52
48,9,2017,Week 22,5,22
48,9,2017,Week 21,12,21
48,9,2017,Week 20,10,20
48,9,2017,Week 19,16,19
48,9,2017,Week 17,15,17
48,9,2017,Week 16,4,16
48,9,2017,Week 6,6,6
48,9,2017,Week 3,9,3
48,9,2017,Week 1,14,1
48,9,2018,Week 36,6,36
48,9,2018,Week 30,5,30
48,9,2018,Week 29,4,29
48,9,2018,Week 28,4,28
48,9,2018,Week 27,14,27
48,9,2018,Week 26,26,26
48,9,2018,Week 25,8,25
48,9,2018,Week 24,18,24
48,9,2018,Week 20,20,20
48,9,2018,Week 14,18,14
48,9,2018,Week 13,4,13
48,9,2018,Week 12,7,12
48,9,2018,Week 11,13,11
48,9,2018,Week 9,1,9
48,9,2018,Week 8,6,8
48,9,2018,Week 6,10,6
48,10,2017,Week 50,14,50
48,10,2017,Week 45,2,45
48,10,2017,Week 44,16,44
48,10,2017,Week 43,8,43
48,10,2017,Week 42,5,42
48,10,2017,Week 41,12,41
48,10,2017,Week 25,9,25
48,10,2017,Week 20,3,20
48,10,2017,Week 18,29,18
48,10,2017,Week 16,6,16
48,10,2017,Week 15,14,15
48,10,2017,Week 14,11,14
48,10,2017,Week 11,10,11
48,10,2017,Week 6,11,6
48,10,2017,Week 5,7,5
48,10,2017,Week 3,11,3
48,10,2018,Week 37,10,37
48,10,2018,Week 36,12,36
48,10,2018,Week 33,11,33
48,10,2018,Week 32,19,32
48,10,2018,Week 31,20,31
48,10,2018,Week 26,24,26
48,10,2018,Week 25,11,25
48,10,2018,Week 22,14,22
48,10,2018,Week 20,10,20
48,10,2018,Week 18,12,18
48,10,2018,Week 14,10,14
48,10,2018,Week 5,24,5
48,11,2017,Week 51,17,51
48,11,2017,Week 50,11,50
48,11,2017,Week 46,9,46
48,11,2018,Week 36,2,36
48,11,2018,Week 33,6,33
48,11,2018,Week 28,9,28
48,11,2018,Week 26,8,26
48,11,2018,Week 18,1,18
48,11,2018,Week 6,11,6
48,11,2018,Week 2,19,2
48,11,2018,Week 1,9,1
48,12,2018,Week 38,2,38
48,12,2018,Week 32,11,32
48,12,2018,Week 31,14,31
48,12,2018,Week 26,27,26
48,12,2018,Week 24,10,24
48,12,2018,Week 23,7,23
48,12,2018,Week 18,15,18
48,12,2018,Week 15,9,15
48,12,2018,Week 13,24,13
48,13,2017,Week 48,9,48
48,13,2017,Week 46,10,46
48,13,2017,Week 44,16,44
48,13,2017,Week 41,12,41
48,13,2017,Week 40,14,40
48,13,2017,Week 37,6,37
48,13,2017,Week 31,6,31
48,13,2018,Week 37,6,37
48,13,2018,Week 36,5,36
48,13,2018,Week 35,19,35
48,13,2018,Week 34,1,34
48,13,2018,Week 33,17,33
48,13,2018,Week 31,11,31
48,13,2018,Week 30,9,30
48,13,2018,Week 29,4,29
48,13,2018,Week 28,7,28
48,13,2018,Week 26,15,26
48,13,2018,Week 25,18,25
48,13,2018,Week 24,11,24
48,13,2018,Week 22,10,22
48,13,2018,Week 18,7,18
48,13,2018,Week 15,8,15
48,13,2018,Week 13,9,13
48,13,2018,Week 12,14,12
48,13,2018,Week 7,11,7
48,13,2018,Week 6,3,6
48,13,2018,Week 5,9,5
48,13,2018,Week 4,10,4
